6568	97	400000.0	1531.2	0.29000000000000004	0.15	4	60.0	0	100
6566	97	400000.0	686.4	0.13	0.15	4	60.0	0	100
13148	97	400000.0	950.4	0.18	0.15	4	60.0	0	100
2597	98	400000.0	2851.2	0.5399999999999999	0.15	4	60.0	0	100
2595	98	800000.0	0.0	0.0	0.15	4	60.0	0	100
5567	98	400000.0	7339.2	1.39	0.15	4	60.0	0	100
2597	99	400000.0	1478.4	0.28	0.15	4	60.0	0	100
2605	99	400000.0	6705.6	1.27	0.15	4	60.0	0	100
2595	99	400000.0	1425.6	0.26999999999999996	0.15	4	60.0	0	100
5567	99	400000.0	6072.0	1.15	0.15	4	60.0	0	100
4023	100	1200000.0	0.0	0.0	0.15	4	60.0	0	100
5640	100	400000.0	12355.2	2.3400000000000003	0.15	4	60.0	0	100
13455	101	400000.0	2428.8	0.46	0.15	4	60.0	0	100
4700	101	400000.0	4752.0	0.9	0.15	4	60.0	0	100
5848	101	400000.0	5121.6	0.9700000000000001	0.15	4	60.0	0	100
5331	101	400000.0	6072.0	1.15	0.15	4	60.0	0	100
5586	102	400000.0	739.2	0.14	0.15	4	60.0	0	100
4023	102	400000.0	2112.0	0.4	0.15	4	60.0	0	100
4021	102	400000.0	2745.6	0.52	0.15	4	60.0	0	100
5581	102	400000.0	2112.0	0.4	0.15	4	60.0	0	100
5579	103	1200000.0	0.0	0.0	0.15	4	60.0	0	100
4018	103	400000.0	9715.2	1.84	0.15	4	60.0	0	100
5331	104	400000.0	3696.0	0.7	0.15	4	60.0	0	100
5854	104	400000.0	5491.2	1.04	0.15	4	60.0	0	100
5852	104	400000.0	3590.4	0.68	0.15	4	60.0	0	100
5847	104	400000.0	4065.6	0.77	0.15	4	60.0	0	100
5599	105	800000.0	0.0	0.0	0.15	4	60.0	0	100
12701	105	400000.0	3379.2	0.64	0.15	4	60.0	0	100
5601	105	400000.0	2745.6	0.52	0.15	4	60.0	0	100
5589	106	400000.0	2059.2	0.38999999999999996	0.15	4	60.0	0	100
5601	106	400000.0	4752.0	0.9	0.15	4	60.0	0	100
5921	106	400000.0	1003.2	0.19000000000000003	0.15	4	60.0	0	100
5916	106	400000.0	1056.0	0.2	0.15	4	60.0	0	100
5916	107	400000.0	1214.4	0.23	0.15	4	60.0	0	100
5938	107	400000.0	844.8	0.16	0.15	4	60.0	0	100
12731	107	400000.0	580.8	0.10999999999999999	0.15	4	60.0	0	100
5943	107	400000.0	739.2	0.14	0.15	4	60.0	0	100
5651	108	400000.0	1320.0	0.25	0.15	4	60.0	0	100
13458	108	400000.0	3379.2	0.64	0.15	4	60.0	0	100
5644	108	800000.0	0.0	0.0	0.15	4	60.0	0	100
5654	109	400000.0	739.2	0.14	0.15	4	60.0	0	100
5653	109	400000.0	528.0	0.1	0.15	4	60.0	0	100
5663	109	400000.0	2164.8	0.41000000000000003	0.15	4	60.0	0	100
5665	109	400000.0	897.6	0.17	0.15	4	60.0	0	100
11973	110	400000.0	2587.2	0.49	0.15	4	60.0	0	100
5656	110	400000.0	3220.8	0.61	0.15	4	60.0	0	100
5654	110	400000.0	2428.8	0.46	0.15	4	60.0	0	100
5849	110	400000.0	3220.8	0.61	0.15	4	60.0	0	100
5852	111	400000.0	1584.0	0.3	0.15	4	60.0	0	100
11973	111	400000.0	1689.6	0.32	0.15	4	60.0	0	100
5849	111	400000.0	1425.6	0.26999999999999996	0.15	4	60.0	0	100
12449	111	400000.0	4752.0	0.9	0.15	4	60.0	0	100
5847	112	400000.0	2428.8	0.46	0.15	4	60.0	0	100
5853	112	400000.0	2745.6	0.52	0.15	4	60.0	0	100
5810	112	400000.0	2376.0	0.45	0.15	4	60.0	0	100
5846	112	400000.0	2323.2	0.43999999999999995	0.15	4	60.0	0	100
4696	113	400000.0	4276.8	0.81	0.15	4	60.0	0	100
5630	113	400000.0	10032.0	1.9	0.15	4	60.0	0	100
5690	113	400000.0	4276.8	0.81	0.15	4	60.0	0	100
5667	113	400000.0	2323.2	0.43999999999999995	0.15	4	60.0	0	100
5689	114	400000.0	3379.2	0.64	0.15	4	60.0	0	100
13457	114	400000.0	3590.4	0.68	0.15	4	60.0	0	100
5639	114	400000.0	2217.6	0.42	0.15	4	60.0	0	100
5640	114	400000.0	2164.8	0.41000000000000003	0.15	4	60.0	0	100
5690	115	400000.0	2059.2	0.38999999999999996	0.15	4	60.0	0	100
5689	115	400000.0	2059.2	0.38999999999999996	0.15	4	60.0	0	100
5688	115	400000.0	2851.2	0.5399999999999999	0.15	4	60.0	0	100
5642	116	400000.0	1108.8	0.21	0.15	4	60.0	0	100
5667	116	400000.0	1425.6	0.26999999999999996	0.15	4	60.0	0	100
5690	116	400000.0	3696.0	0.7	0.15	4	60.0	0	100
5641	116	400000.0	1425.6	0.26999999999999996	0.15	4	60.0	0	100
12454	117	400000.0	1584.0	0.3	0.15	4	60.0	0	100
5543	117	400000.0	1214.4	0.23	0.15	4	60.0	0	100
5540	117	400000.0	1636.8	0.31	0.15	4	60.0	0	100
5873	117	400000.0	2112.0	0.4	0.15	4	60.0	0	100
5637	118	400000.0	7867.2	1.4900000000000002	0.15	4	60.0	0	100
4011	118	400000.0	3062.4	0.5800000000000001	0.15	4	60.0	0	100
4016	118	400000.0	8342.4	1.5799999999999998	0.15	4	60.0	0	100
5634	118	400000.0	5702.4	1.0799999999999998	0.15	4	60.0	0	100
13457	119	1600000.0	0.0	0.0	0.15	4	60.0	0	100
5633	120	400000.0	2481.6	0.47	0.15	4	60.0	0	100
5634	120	800000.0	0.0	0.0	0.15	4	60.0	0	100
5632	120	400000.0	1161.6	0.21999999999999997	0.15	4	60.0	0	100
12697	121	400000.0	1003.2	0.19000000000000003	0.15	4	60.0	0	100
5635	121	400000.0	1742.4	0.33	0.15	4	60.0	0	100
5636	121	400000.0	1003.2	0.19000000000000003	0.15	4	60.0	0	100
12695	121	400000.0	12883.2	2.44	0.15	4	60.0	0	100
5369	122	400000.0	1478.4	0.28	0.15	4	60.0	0	100
5539	122	400000.0	3696.0	0.7	0.15	4	60.0	0	100
5587	122	400000.0	9820.8	1.8599999999999999	0.15	4	60.0	0	100
5538	122	400000.0	3696.0	0.7	0.15	4	60.0	0	100
5669	123	400000.0	2851.2	0.5399999999999999	0.15	4	60.0	0	100
4918	123	400000.0	1795.2	0.34	0.15	4	60.0	0	100
5588	123	400000.0	4857.6	0.92	0.15	4	60.0	0	100
12706	123	400000.0	1795.2	0.34	0.15	4	60.0	0	100
5670	124	400000.0	3220.8	0.61	0.15	4	60.0	0	100
5538	124	400000.0	3009.6	0.57	0.15	4	60.0	0	100
5547	124	400000.0	3326.4	0.63	0.15	4	60.0	0	100
5549	124	400000.0	3009.6	0.57	0.15	4	60.0	0	100
5640	125	1200000.0	0.0	0.0	0.15	4	60.0	0	100
5639	125	400000.0	1425.6	0.26999999999999996	0.15	4	60.0	0	100
5800	126	800000.0	0.0	0.0	0.15	4	60.0	0	100
5679	126	400000.0	1848.0	0.35	0.15	4	60.0	0	100
5799	126	400000.0	1953.6	0.36999999999999994	0.15	4	60.0	0	100
5773	127	400000.0	1636.8	0.31	0.15	4	60.0	0	100
5845	127	400000.0	1531.2	0.29000000000000004	0.15	4	60.0	0	100
5799	127	400000.0	3273.6	0.62	0.15	4	60.0	0	100
12703	127	400000.0	1953.6	0.36999999999999994	0.15	4	60.0	0	100
5791	128	400000.0	1372.8	0.26	0.15	4	60.0	0	100
5789	128	400000.0	1320.0	0.25	0.15	4	60.0	0	100
5786	128	400000.0	1531.2	0.29000000000000004	0.15	4	60.0	0	100
5835	128	400000.0	1214.4	0.23	0.15	4	60.0	0	100
5725	129	400000.0	950.4	0.18	0.15	4	60.0	0	100
5964	129	400000.0	422.4	0.08	0.15	4	60.0	0	100
5963	129	400000.0	105.6	0.02	0.15	4	60.0	0	100
5732	129	400000.0	1795.2	0.34	0.15	4	60.0	0	100
5800	130	400000.0	897.6	0.17	0.15	4	60.0	0	100
5888	130	400000.0	1742.4	0.33	0.15	4	60.0	0	100
5679	130	400000.0	950.4	0.18	0.15	4	60.0	0	100
5675	130	400000.0	1161.6	0.21999999999999997	0.15	4	60.0	0	100
5679	131	400000.0	2217.6	0.42	0.15	4	60.0	0	100
5670	131	400000.0	2323.2	0.43999999999999995	0.15	4	60.0	0	100
5549	131	400000.0	2270.4	0.43	0.15	4	60.0	0	100
5674	131	400000.0	1531.2	0.29000000000000004	0.15	4	60.0	0	100
5726	132	400000.0	3168.0	0.6	0.15	4	60.0	0	100
13133	132	400000.0	1742.4	0.33	0.15	4	60.0	0	100
5798	132	400000.0	1161.6	0.21999999999999997	0.15	4	60.0	0	100
5797	132	400000.0	1848.0	0.35	0.15	4	60.0	0	100
5890	133	400000.0	2323.2	0.43999999999999995	0.15	4	60.0	0	100
5674	133	400000.0	1108.8	0.21	0.15	4	60.0	0	100
5709	133	400000.0	2270.4	0.43	0.15	4	60.0	0	100
5716	133	400000.0	1056.0	0.2	0.15	4	60.0	0	100
5732	134	400000.0	950.4	0.18	0.15	4	60.0	0	100
4600	134	400000.0	1214.4	0.23	0.15	4	60.0	0	100
4592	134	400000.0	1003.2	0.19000000000000003	0.15	4	60.0	0	100
5731	134	400000.0	1795.2	0.34	0.15	4	60.0	0	100
5719	135	400000.0	792.0	0.15	0.15	4	60.0	0	100
5535	135	400000.0	1161.6	0.21999999999999997	0.15	4	60.0	0	100
5714	135	400000.0	2692.8	0.51	0.15	4	60.0	0	100
5820	135	400000.0	1636.8	0.31	0.15	4	60.0	0	100
2583	136	400000.0	5702.4	1.0799999999999998	0.15	4	60.0	0	100
2578	136	800000.0	0.0	0.0	0.15	4	60.0	0	100
2574	136	400000.0	5755.2	1.0899999999999999	0.15	4	60.0	0	100
5701	137	400000.0	1372.8	0.26	0.15	4	60.0	0	100
5669	137	400000.0	2059.2	0.38999999999999996	0.15	4	60.0	0	100
12706	137	400000.0	1478.4	0.28	0.15	4	60.0	0	100
5700	137	400000.0	1320.0	0.25	0.15	4	60.0	0	100
12705	138	400000.0	3432.0	0.65	0.15	4	60.0	0	100
5706	138	400000.0	1584.0	0.3	0.15	4	60.0	0	100
4933	138	400000.0	6177.6	1.1700000000000002	0.15	4	60.0	0	100
11891	138	400000.0	1003.2	0.19000000000000003	0.15	4	60.0	0	100
4019	139	1200000.0	0.0	0.0	0.15	4	60.0	0	100
13532	139	400000.0	3854.4	0.73	0.15	4	60.0	0	100
5537	140	400000.0	5755.2	1.0899999999999999	0.15	4	60.0	0	100
5587	140	1200000.0	0.0	0.0	0.15	4	60.0	0	100
5583	141	400000.0	1848.0	0.35	0.15	4	60.0	0	100
5582	141	400000.0	3960.0	0.75	0.15	4	60.0	0	100
5580	141	400000.0	1900.8	0.36	0.15	4	60.0	0	100
5574	141	400000.0	5332.8	1.01	0.15	4	60.0	0	100
13532	142	400000.0	1689.6	0.32	0.15	4	60.0	0	100
4020	142	400000.0	2164.8	0.41000000000000003	0.15	4	60.0	0	100
4018	142	400000.0	5913.6	1.12	0.15	4	60.0	0	100
4022	142	400000.0	2217.6	0.42	0.15	4	60.0	0	100
4930	143	400000.0	1689.6	0.32	0.15	4	60.0	0	100
5588	143	400000.0	1584.0	0.3	0.15	4	60.0	0	100
5583	143	400000.0	2956.8	0.56	0.15	4	60.0	0	100
4931	143	400000.0	2376.0	0.45	0.15	4	60.0	0	100
4809	144	400000.0	844.8	0.16	0.15	4	60.0	0	100
4821	144	400000.0	10771.2	2.04	0.15	4	60.0	0	100
4808	144	400000.0	950.4	0.18	0.15	4	60.0	0	100
12748	144	400000.0	1214.4	0.23	0.15	4	60.0	0	100
13161	145	400000.0	4540.8	0.86	0.15	4	60.0	0	100
5576	145	400000.0	4593.6	0.8700000000000001	0.15	4	60.0	0	100
5573	145	400000.0	6072.0	1.15	0.15	4	60.0	0	100
4929	145	400000.0	3854.4	0.73	0.15	4	60.0	0	100
1727	146	400000.0	2428.8	0.46	0.15	4	60.0	0	100
5573	146	400000.0	10454.4	1.98	0.15	4	60.0	0	100
4947	146	400000.0	5280.0	1.0	0.15	4	60.0	0	100
4924	146	400000.0	3432.0	0.65	0.15	4	60.0	0	100
5767	147	400000.0	2428.8	0.46	0.15	4	60.0	0	100
11907	147	400000.0	1636.8	0.31	0.15	4	60.0	0	100
5812	147	400000.0	2587.2	0.49	0.15	4	60.0	0	100
5817	147	400000.0	1689.6	0.32	0.15	4	60.0	0	100
5813	148	400000.0	2428.8	0.46	0.15	4	60.0	0	100
12705	148	400000.0	1584.0	0.3	0.15	4	60.0	0	100
5710	148	400000.0	3484.8	0.66	0.15	4	60.0	0	100
12715	148	400000.0	1584.0	0.3	0.15	4	60.0	0	100
11876	149	400000.0	3009.6	0.57	0.15	4	60.0	0	100
4929	149	400000.0	4646.4	0.8799999999999999	0.15	4	60.0	0	100
4928	149	400000.0	5596.8	1.06	0.15	4	60.0	0	100
12716	149	400000.0	4276.8	0.81	0.15	4	60.0	0	100
5335	150	400000.0	4224.0	0.8	0.15	4	60.0	0	100
4922	150	400000.0	4276.8	0.81	0.15	4	60.0	0	100
12104	150	400000.0	3379.2	0.64	0.15	4	60.0	0	100
4927	150	400000.0	2376.0	0.45	0.15	4	60.0	0	100
5491	151	400000.0	4435.2	0.84	0.15	4	60.0	0	100
5002	151	400000.0	3062.4	0.5800000000000001	0.15	4	60.0	0	100
4950	151	400000.0	4171.2	0.7899999999999999	0.15	4	60.0	0	100
5494	151	400000.0	7444.8	1.4100000000000001	0.15	4	60.0	0	100
10319	152	400000.0	1531.2	0.29000000000000004	0.15	4	60.0	0	100
12079	152	400000.0	2217.6	0.42	0.15	4	60.0	0	100
5402	152	400000.0	316.8	0.060000000000000005	0.15	4	60.0	0	100
11729	152	400000.0	475.2	0.09	0.15	4	60.0	0	100
9938	153	400000.0	2112.0	0.4	0.15	4	60.0	0	100
9936	153	400000.0	3960.0	0.75	0.15	4	60.0	0	100
9935	153	400000.0	2323.2	0.43999999999999995	0.15	4	60.0	0	100
9930	153	400000.0	3801.6	0.72	0.15	4	60.0	0	100
10838	154	400000.0	4963.2	0.94	0.15	4	60.0	0	100
10031	154	400000.0	2534.4	0.48000000000000004	0.15	4	60.0	0	100
9943	154	400000.0	6600.0	1.25	0.15	4	60.0	0	100
12475	154	400000.0	12355.2	2.3400000000000003	0.15	4	60.0	0	100
10824	155	400000.0	1848.0	0.35	0.15	4	60.0	0	100
12298	155	400000.0	897.6	0.17	0.15	4	60.0	0	100
10548	155	400000.0	4699.2	0.89	0.15	4	60.0	0	100
10834	155	400000.0	2270.4	0.43	0.15	4	60.0	0	100
12429	156	400000.0	3273.6	0.62	0.15	4	60.0	0	100
10370	156	400000.0	1003.2	0.19000000000000003	0.15	4	60.0	0	100
12363	156	400000.0	3907.2	0.7399999999999999	0.15	4	60.0	0	100
10609	156	400000.0	3432.0	0.65	0.15	4	60.0	0	100
11752	157	400000.0	1320.0	0.25	0.15	4	60.0	0	100
10359	157	400000.0	4118.4	0.7799999999999999	0.15	4	60.0	0	100
11770	157	400000.0	633.6	0.12000000000000001	0.15	4	60.0	0	100
13363	157	400000.0	686.4	0.13	0.15	4	60.0	0	100
10620	158	400000.0	2798.4	0.53	0.15	4	60.0	0	100
10357	158	400000.0	2006.4	0.38000000000000006	0.15	4	60.0	0	100
12392	158	400000.0	2640.0	0.5	0.15	4	60.0	0	100
10621	158	400000.0	2692.8	0.51	0.15	4	60.0	0	100
12063	159	400000.0	950.4	0.18	0.15	4	60.0	0	100
10054	159	400000.0	2640.0	0.5	0.15	4	60.0	0	100
10046	159	400000.0	2851.2	0.5399999999999999	0.15	4	60.0	0	100
11319	159	400000.0	2904.0	0.55	0.15	4	60.0	0	100
13495	160	400000.0	1584.0	0.3	0.15	4	60.0	0	100
11703	160	400000.0	2323.2	0.43999999999999995	0.15	4	60.0	0	100
9696	160	400000.0	1584.0	0.3	0.15	4	60.0	0	100
11702	160	400000.0	1584.0	0.3	0.15	4	60.0	0	100
11653	161	400000.0	1478.4	0.28	0.15	4	60.0	0	100
9706	161	400000.0	2112.0	0.4	0.15	4	60.0	0	100
9703	161	400000.0	4171.2	0.7899999999999999	0.15	4	60.0	0	100
11409	161	400000.0	3537.6	0.6699999999999999	0.15	4	60.0	0	100
12281	162	400000.0	1584.0	0.3	0.15	4	60.0	0	100
11840	162	400000.0	3115.2	0.59	0.15	4	60.0	0	100
